mid,publish_time,user_name,user_link,content,source,location_url,location_name,image_urls,weibo_link,forward_num,comment_num,like_num
4773369029331622,2022-05-26 13:35,烟雨遥2668,https://weibo.com/5106088012?refer_flag=1001030103_,#人教版数学教材插图引争议#,微博客户端,,,https://wx2.sinaimg.cn/orj360/00615Opbly1h2lpq1ts6mj31jk26ukjl.jpg https://wx4.sinaimg.cn/orj360/00615Opbly1h2lpq2hpatj31jk26akjl.jpg https://wx3.sinaimg.cn/orj360/00615Opbly1h2lpq37d9cj31jk288npd.jpg https://wx2.sinaimg.cn/thumb150/00615Opbly1h2lpq3zm5vj30u02dmqsm.jpg https://wx3.sinaimg.cn/thumb150/00615Opbly1h2lpq4wtexj30u02cotx7.jpg https://wx4.sinaimg.cn/thumb150/00615Opbly1h2lpq1blzaj30u02cm7t1.jpg https://wx3.sinaimg.cn/thumb150/00615Opbly1h2lpq69drnj30u02cg1jt.jpg https://wx4.sinaimg.cn/thumb150/00615Opbly1h2lpq70hskj30u02el1kj.jpg https://wx4.sinaimg.cn/thumb150/00615Opbly1h2lpq7pf7rj30u02eotyv.jpg,https://weibo.com/5106088012/LuMF8D9A2?refer_flag=1001030103_,0,0,2
4773369024876713,2022-05-26 13:35,苏格子插画,https://weibo.com/2631288085?refer_flag=1001030103_,辣眼睛，给娃买绘本都想买好看的培养审美。天天读的课本，丑成这样子，又丑又色还🇺🇸。我又很郁闷很愤青了画师哪里请的？@北京吴勇设计工作室 赐一丈红 #人教版数学教材# #人教版数学教材插图引争议#,iPhone 12,,,,https://weibo.com/2631288085/LuMF8ksEF?refer_flag=1001030103_,3,8,18
4773368988174051,2022-05-26 13:35,锦江法院,https://weibo.com/3515657807?refer_flag=1001030103_,【#人教社称已着手重新绘制相关教材#】近日，#人教版数学教材插图引争议#。对此人教社回应：“我们关注到网上有关小学数学教材封面和插图的意见，及时组织专家认真研究，对社会各界好的意见建议虚心采纳，已着手重新绘制有关册次数学教材封面和部分插图，改进画法画风，提高艺术水平，充分发挥教材封面和插图的育人作用。同时，我们将举一反三，全面评估所出版教材的封面、插图，进一步提高设计质量。” #人教社回应数学教材插画难看#  L四川观察的微博视频 收起d,微博视频号,,,,https://weibo.com/3515657807/LuMF4yirx?refer_flag=1001030103_,0,3,2
4773368971398709,2022-05-26 13:35,上海松江发布,https://weibo.com/2620648747?refer_flag=1001030103_,#人教版数学教材插图引争议#你觉得教育插图会对孩子有影响吗？ 你觉得教育插图会对孩子有影响吗？ ​,iPhone客户端,,,,https://weibo.com/2620648747/LuMF35RRP?refer_flag=1001030103_,11,0,113
4773368924209566,2022-05-26 13:34,艾伦在上海Alan,https://weibo.com/2660439401?refer_flag=1001030103_,#人教版数学教材# 这是些什么毁三观的设计？画的都是些歪瓜裂枣的形象，不单单是审美的问题吧！还“专为您家孩子设计的优质作品” ？？？脸呢？   出版审核的人眼神儿不好？？？#人教版数学教材插图引争议# ​,上海超话,,,https://wx3.sinaimg.cn/thumb150/9e931569gy1h2lqx8jyklj20am0d0gm5.jpg https://wx3.sinaimg.cn/thumb150/9e931569gy1h2lqx8kxvwj20hw0h0wfq.jpg https://wx4.sinaimg.cn/thumb150/9e931569gy1h2lqx8l49rj20ht0gwwgq.jpg https://wx4.sinaimg.cn/thumb150/9e931569gy1h2lqx8kqy8j20dv0hmdgu.jpg https://wx2.sinaimg.cn/thumb150/9e931569gy1h2lqx8mlzfj20sg0rcwhq.jpg https://wx4.sinaimg.cn/thumb150/9e931569gy1h2lqx8lcq9j20qo0p8wgc.jpg https://wx4.sinaimg.cn/thumb150/9e931569gy1h2lqx8lu9gj20sg0zw77b.jpg https://wx4.sinaimg.cn/thumb150/9e931569gy1h2lqx8jv4tj20k00960ta.jpg https://wx1.sinaimg.cn/thumb150/9e931569gy1h2lqx8ms0gj20mc0ybq5q.jpg,https://weibo.com/2660439401/LuMEYhF6e?refer_flag=1001030103_,10,9,33
4773368916869518,2022-05-26 13:34,你好长沙,https://weibo.com/2094318234?refer_flag=1001030103_,【#人教社回应数学教材插画争议#】近日，#人教版数学教材#插图引发争议。部分网友表示插画人物眼神奇怪、毫无美感，对比其他版本的教材插图存在明显审美差距，26日，人民教育出版社发布回应称：我们关注到网上有关小学数学教材封面和插图的意见，及时组织专家认真研究，对社会各界好的意见建议虚心采纳，已着手重新绘制有关册次数学教材封面和部分插图，改进画法画风，提高艺术水平，充分发挥教材封面和插图的育人作用。L四川观察的微博视频 收起d,你好长沙的iPhone客户端,,,,https://weibo.com/2094318234/LuMEXsP4G?refer_flag=1001030103_,1,5,14
4773368837179090,2022-05-26 13:34,_7和7司,https://weibo.com/5667604119?refer_flag=1001030103_,#人教版数学教材插图引争议#滚 ​,iPhone客户端,,,,https://weibo.com/5667604119/LuMEPu7BM?refer_flag=1001030103_,0,0,0
4773368810964197,2022-05-26 13:34,番茄胡辣面,https://weibo.com/6651652278?refer_flag=1001030103_,#人教版数学教材插图引争议# 苏教版的插画是真的好看！我真的好喜欢苏教版的课本 ​,马尔福夫人iPhone 13,,,,https://weibo.com/6651652278/LuMEN42Pz?refer_flag=1001030103_,0,2,0
4773368765351151,2022-05-26 13:34,诗路乀,https://weibo.com/2765401543?refer_flag=1001030103_,【#人教版数学教材插图引争议#如何审核通过的？？？】#如何看待人教版数学教材插图#近日，#人教版数学教材#插图引发争议。部分网友表示插画人物眼神奇怪、毫无美感，对比其他版本的教材插图存在明显审美差距，对此你怎么看？ （四川观察）L四川观察的微博视频 ​ 2盐城·中江嘉城 ​,微博视频号,http://t.cn/R76KEje,盐城·中江嘉城,,https://weibo.com/2765401543/LuMEIms4T?refer_flag=1001030103_,1,1,3
4773368751983806,2022-05-26 13:34,是你的小罗呀,https://weibo.com/6898664818?refer_flag=1001030103_,#人教版数学教材插图引争议##人教版数学教材插图引争议# ​,小米10S,,,,https://weibo.com/6898664818/LuMEH8k4S?refer_flag=1001030103_,0,0,0
4773368731536754,2022-05-26 13:34,_Peacemakers_YR_,https://weibo.com/7427725647?refer_flag=1001030103_,这插图无语住了#人教版数学教材插图引争议#,iPhone,,,https://wx2.sinaimg.cn/orj360/001TXdAqly1h2lpig71izj60am0e6myi02.jpg https://wx1.sinaimg.cn/orj360/001TXdAqly1h2lpifydwij60to0tojxt02.jpg https://wx3.sinaimg.cn/orj360/001TXdAqly1h2lpigbomrj60hw0hwdhx02.jpg https://wx2.sinaimg.cn/orj360/001TXdAqly1h2lpigjmxej60ht0htn0k02.jpg https://wx3.sinaimg.cn/orj360/001TXdAqly1h2lpigodraj60dv0ie40k02.jpg https://wx3.sinaimg.cn/orj360/001TXdAqly1h2lpigv0a2j61jk1jkwru02.jpg https://wx3.sinaimg.cn/orj360/001TXdAqly1h2lpih2aeej60qo0qnwhf02.jpg https://wx4.sinaimg.cn/orj360/001TXdAqly1h2lpihbs42j61jk22313g02.jpg https://wx2.sinaimg.cn/orj360/001TXdAqly1h2lpihv7tpj60k00a23z302.jpg,https://weibo.com/7427725647/LuMEF6rMm?refer_flag=1001030103_,0,0,0
